2019-09-03 11:50:03.897 [main] ERROR o.s.b.context.logging.LoggingApplicationListener - Cannot set level 'debug,info,error' for 'null'
2019-09-03 11:50:04.256 [main] INFO  com.version.Application - Starting Application on USER-EE0DQKM4BJ with PID 8020 (C:\myProject\net\com-version-net-core\target\classes started by Administrator in C:\myProject\net\com-version-net-core)
2019-09-03 11:50:04.257 [main] INFO  com.version.Application - The following profiles are active: sever
2019-09-03 11:50:05.322 [main] INFO  o.s.boot.web.embedded.tomcat.TomcatWebServer - Tomcat initialized with port(s): 1000 (http)
2019-09-03 11:50:05.340 [main] INFO  org.apache.coyote.http11.Http11NioProtocol - Initializing ProtocolHandler ["http-nio-1000"]
2019-09-03 11:50:05.350 [main] INFO  org.apache.catalina.core.StandardService - Starting service [Tomcat]
2019-09-03 11:50:05.351 [main] INFO  org.apache.catalina.core.StandardEngine - Starting Servlet engine: [Apache Tomcat/9.0.21]
2019-09-03 11:50:05.485 [main] INFO  o.a.c.core.ContainerBase.[Tomcat].[localhost].[/] - Initializing Spring embedded WebApplicationContext
2019-09-03 11:50:05.486 [main] INFO  org.springframework.web.context.ContextLoader - Root WebApplicationContext: initialization completed in 1172 ms
2019-09-03 11:50:05.554 [main] INFO  com.version.common.util.SpringContextUtils - applicationContext init success
2019-09-03 11:50:05.565 [main] INFO  com.version.common.util.LoggerUtil - 初始化websocket
2019-09-03 11:50:05.768 [main] INFO  o.s.scheduling.concurrent.ThreadPoolTaskExecutor - Initializing ExecutorService 'applicationTaskExecutor'
2019-09-03 11:50:05.977 [main] INFO  com.version.common.util.LoggerUtil - netty服务监听启动
2019-09-03 11:50:05.980 [main] INFO  com.version.common.util.LoggerUtil - ========================================开始启动服务器
2019-09-03 11:50:05.981 [main] INFO  com.version.common.util.LoggerUtil - ========================================>当前服务器CUP个数:4
2019-09-03 11:50:05.982 [main] INFO  com.version.common.util.LoggerUtil - ========================================>当前服务器总内存:176MB
2019-09-03 11:50:05.982 [main] INFO  com.version.common.util.LoggerUtil - ======================================>当前服务器空闲内存:134MB
2019-09-03 11:50:05.982 [main] INFO  com.version.common.util.LoggerUtil - ===================================>当前服务器总最大容量内存:1751MB
2019-09-03 11:50:06.597 [main] WARN  io.netty.bootstrap.ServerBootstrap - Unknown channel option 'SO_KEEPALIVE' for channel '[id: 0x183175d5]'
2019-09-03 11:50:06.605 [main] INFO  com.version.common.util.LoggerUtil - >>>>>>>>>>>>>>>>>>>>>>>>>>>>TCP BIND IP:127.0.0.1,LISTEN PORT:99
2019-09-03 11:50:06.606 [main] INFO  com.version.common.util.LoggerUtil - ========================================服务器启动成功
2019-09-03 11:50:06.649 [main] INFO  org.apache.coyote.http11.Http11NioProtocol - Starting ProtocolHandler ["http-nio-1000"]
